orderID,orderPrice,salesTax,orderDate,orderTime,tips,employeeID,customerID
48265,11.64,0.39,2026-03-01,21:38:31,5,5,114
48266,9.58,0.33,2026-01-21,20:49:27,4,2,159
48267,26.06,1.36,2026-01-21,19:50:43,3,8,112
48268,37.28,2.13,2025-10-12,21:09:48,1,6,117
48269,17.32,0.72,2025-06-04,16:46:27,5,5,34
48270,34.36,1.96,2025-11-11,21:42:51,1,10,33
48271,44.74,2.34,2025-02-14,12:11:56,5,2,157
48272,13.32,0.72,2025-06-01,20:49:36,1,1,9
48273,26.36,1.26,2025-12-26,14:58:29,5,5,226
48274,35.33,1.78,2025-10-11,11:49:55,5,3,153
48275,14.22,0.72,2025-07-21,13:42:07,2,6,1
48276,25.99,1.29,2025-09-10,20:58:05,4,1,82
48277,27.14,1.54,2025-09-18,17:46:42,1,4,141
48278,23.31,1.31,2025-10-17,21:21:56,1,3,54
48279,28.25,1.6,2025-05-19,14:36:24,1,10,165
48280,25.3,1.25,2026-02-21,21:00:26,4,9,25
48281,10.26,0.31,2026-03-05,13:38:05,5,5,187
48282,38.55,2.15,2025-01-14,19:56:01,2,6,107
48283,44.84,2.34,2025-02-06,18:56:46,5,8,107
48284,43.99,2.29,2025-07-21,18:35:48,5,1,132
48285,26.22,1.37,2026-03-12,21:29:31,3,2,204
48286,23.73,1.28,2026-01-21,14:14:32,2,7,163
48287,19.13,0.83,2025-12-30,11:07:52,5,5,191
48288,19.99,0.94,2025-09-20,15:22:04,4,9,223
48289,38.36,1.96,2025-06-07,15:29:40,5,6,240
48290,24.83,1.23,2025-06-07,15:30:50,4,10,68
48291,35.21,2.01,2026-02-11,16:01:25,1,9,166
48292,24.19,1.19,2025-03-11,17:28:01,4,6,213
48293,23.83,1.23,2025-10-07,16:24:14,3,9,165
48294,36.95,2.0,2025-03-08,15:07:36,3,3,150
48295,22.67,1.22,2026-02-02,22:23:54,2,7,17
48296,8.38,0.38,2025-01-12,14:16:14,2,3,81
48297,26.38,1.38,2026-01-19,15:47:36,3,8,113
48298,23.26,1.31,2025-01-14,15:39:12,1,4,225
48299,29.93,1.58,2026-01-18,17:14:40,3,1,56
48300,19.42,1.02,2025-11-15,14:27:20,2,1,194
48301,35.24,1.84,2026-01-06,21:23:18,4,6,24
48302,11.33,0.43,2025-03-15,12:44:40,4,4,128
48303,14.28,0.78,2026-02-25,14:27:12,1,5,45
48304,27.21,1.31,2026-01-22,20:11:02,5,5,15
48305,11.09,0.59,2026-03-22,18:19:09,1,10,207
48306,40.06,2.06,2025-05-25,13:33:36,5,3,230
48307,10.17,0.42,2025-12-13,17:56:07,3,4,63
48308,10.97,0.47,2025-06-04,20:32:48,3,6,231
48309,14.28,0.78,2025-12-10,21:48:51,1,9,22
48310,21.69,1.04,2025-04-25,17:35:05,4,6,202
48311,43.14,2.24,2025-03-31,15:22:43,5,6,55
48312,25.27,1.37,2026-03-25,20:50:46,2,5,210
48313,22.92,1.17,2025-11-02,21:40:47,3,1,76
48314,30.43,1.73,2025-03-27,11:10:43,1,5,27
48315,16.83,0.93,2025-01-25,11:15:47,1,7,109
48316,29.17,1.42,2025-04-27,21:44:24,5,4,181
48317,21.93,1.23,2026-01-12,20:05:52,1,5,162
48318,15.24,0.84,2025-03-27,15:43:25,1,10,155
48319,24.83,1.28,2025-01-31,18:41:27,3,5,63
48320,27.6,1.45,2025-10-09,11:54:52,3,2,54
48321,32.1,1.65,2025-10-07,20:09:48,4,1,225
48322,30.63,1.68,2026-01-07,18:21:55,2,10,122
48323,8.64,0.39,2025-01-11,13:02:02,2,2,180
48324,15.88,0.88,2025-08-16,17:23:40,1,2,110
48325,11.13,0.48,2026-02-15,12:03:07,3,10,221
48326,25.25,1.25,2025-11-22,21:26:24,4,8,221
48327,11.35,0.55,2025-02-27,13:04:46,2,8,125
48328,40.92,2.17,2025-09-29,12:34:11,4,7,206
48329,18.03,0.88,2025-04-29,18:45:18,3,7,211
48330,19.42,0.97,2025-10-13,12:29:16,3,8,239
48331,8.79,0.34,2025-03-29,17:38:21,3,2,30
48332,31.84,1.64,2025-11-26,15:22:55,4,2,215
48333,33.38,1.73,2026-03-09,12:45:41,4,1,211
48334,10.68,0.33,2025-12-04,17:33:36,5,4,189
48335,12.22,0.42,2025-03-28,13:04:33,5,3,81
48336,30.42,1.67,2025-07-12,21:52:26,2,8,115
48337,17.22,0.72,2025-10-03,12:53:54,5,7,104
48338,31.41,1.61,2026-02-06,12:53:40,4,5,65
48339,23.62,1.27,2025-08-16,20:13:20,2,9,33
48340,26.64,1.39,2025-01-09,12:40:00,3,3,2
48341,44.84,2.34,2025-11-18,20:24:35,5,10,91
48342,9.66,0.51,2025-02-11,17:20:22,1,2,97
48343,21.63,0.98,2025-11-16,18:27:06,5,6,218
48344,25.54,1.44,2025-04-28,11:01:10,1,5,54
48345,29.46,1.56,2025-01-26,20:40:14,3,10,83
48346,14.73,0.63,2025-01-03,13:00:20,4,1,8
48347,14.22,0.72,2026-03-31,11:27:50,2,4,201
48348,24.22,1.37,2025-04-10,17:35:28,1,5,162
48349,22.98,1.23,2025-10-26,12:01:04,2,2,214
48350,17.28,0.78,2025-04-01,13:37:57,4,5,56
48351,11.09,0.59,2025-02-20,16:35:14,1,10,205
48352,30.05,1.65,2025-09-02,11:23:10,2,3,96
48353,26.13,1.48,2025-10-08,16:37:35,1,7,196
48354,29.9,1.7,2025-07-14,20:09:33,1,3,155
48355,20.68,0.98,2025-09-08,14:29:33,4,10,121
48356,23.77,1.22,2025-09-10,12:32:06,3,5,116
48357,24.14,1.24,2025-02-26,15:59:54,3,10,233
48358,35.67,1.92,2026-02-21,18:26:49,3,3,47
48359,13.01,0.71,2026-02-16,16:05:51,1,7,247
48360,29.01,1.41,2025-08-17,19:43:26,5,3,220
48361,20.92,1.17,2025-01-19,19:23:22,1,9,191
48362,25.58,1.33,2025-10-11,17:11:55,3,7,124
48363,14.22,0.72,2025-05-21,18:21:55,2,7,41
48364,24.88,1.23,2025-03-23,15:05:52,4,1,238
48365,14.16,0.66,2025-11-13,15:00:35,3,1,173
48366,23.68,1.33,2025-05-02,11:28:33,1,4,199
48367,27.24,1.54,2025-03-10,21:54:03,1,10,49
48368,34.06,1.71,2025-05-22,13:25:48,5,3,221
48369,15.81,0.81,2026-03-27,14:23:23,2,4,188
48370,19.62,0.92,2025-02-01,15:46:47,4,10,155
48371,21.73,0.98,2025-08-24,17:04:09,5,4,108
48372,29.48,1.68,2025-06-14,21:14:46,1,5,140
48373,8.11,0.36,2025-05-07,14:15:23,2,6,132
48374,25.08,1.18,2025-08-05,12:46:04,5,7,218
48375,20.8,1.05,2025-03-04,22:24:13,3,3,121
48376,32.56,1.86,2025-09-09,22:02:17,1,8,10
48377,8.64,0.39,2026-04-05,15:31:41,2,10,214
48378,28.84,1.64,2026-03-13,17:52:26,1,2,208
48379,30.59,1.74,2026-04-01,13:38:36,1,2,229
48380,27.8,1.4,2025-10-29,15:17:15,4,2,220
48381,43.27,2.37,2025-09-28,17:16:41,3,10,76
48382,9.52,0.27,2025-09-21,11:35:44,5,4,46
48383,10.9,0.35,2025-10-28,11:14:07,5,7,88
48384,31.62,1.62,2025-06-04,21:05:39,4,1,8
48385,20.57,0.92,2025-01-16,11:11:38,5,7,83
48386,41.69,2.39,2026-03-24,13:22:20,1,5,61
48387,12.79,0.69,2025-07-09,18:47:41,1,6,115
48388,29.45,1.5,2026-03-15,21:04:15,4,9,88
48389,25.74,1.34,2026-03-02,12:14:57,3,6,139
48390,30.01,1.71,2025-11-28,13:58:42,1,3,236
48391,13.13,0.48,2025-04-08,11:15:55,5,4,56
48392,26.12,1.42,2025-04-23,12:23:12,2,7,41
48393,22.82,1.17,2025-01-14,15:33:33,3,10,245
48394,6.05,0.3,2025-01-13,14:52:06,1,1,2
48395,22.49,1.09,2025-04-03,21:51:18,4,1,178
48396,21.39,1.14,2025-08-24,17:05:42,2,7,52
48397,18.98,0.88,2025-12-05,13:14:08,4,10,213
48398,26.22,1.37,2025-06-12,11:55:17,3,4,124
48399,17.95,1.0,2025-03-07,11:28:09,1,7,126
48400,24.07,1.12,2025-02-05,16:47:52,5,7,117
48401,15.28,0.78,2025-09-02,14:27:15,2,2,45
48402,31.71,1.81,2025-05-18,18:43:41,1,10,86
48403,36.05,2.0,2025-07-15,22:27:32,2,10,203
48404,25.72,1.22,2026-03-25,16:21:39,5,2,169
48405,14.28,0.78,2025-03-05,20:08:10,1,5,46
48406,18.51,0.91,2025-02-26,15:34:31,3,5,94
48407,37.31,1.96,2025-01-08,16:00:06,4,7,94
48408,32.82,1.87,2026-03-01,18:30:26,1,2,66
48409,26.81,1.46,2026-03-23,20:31:26,2,7,168
48410,16.77,0.87,2025-02-02,13:24:05,2,3,88
48411,19.12,1.07,2025-01-29,16:09:59,1,5,79
48412,20.64,1.04,2025-01-24,12:21:44,3,4,11
48413,9.79,0.34,2025-02-04,21:26:04,4,5,23
48414,14.58,0.68,2025-06-29,17:20:07,3,1,25
48415,29.23,1.48,2025-02-02,21:45:13,4,1,205
48416,20.04,0.94,2025-10-13,13:48:25,4,9,77
48417,11.85,0.4,2025-06-17,19:15:15,5,1,10
48418,25.72,1.22,2026-03-01,17:55:17,5,6,247
48419,30.26,1.66,2025-06-15,12:32:34,2,3,235
48420,37.62,1.92,2026-02-26,21:29:09,5,6,90
48421,28.92,1.52,2025-08-28,15:56:38,3,8,157
48422,24.98,1.23,2025-07-17,11:22:55,4,1,135
48423,11.52,0.62,2025-03-11,12:58:16,1,6,39
48424,15.79,0.69,2026-02-27,15:25:53,4,3,166
48425,15.96,0.76,2025-02-21,12:35:44,3,1,160
48426,10.64,0.39,2026-01-11,13:42:27,4,3,110
48427,32.8,1.75,2025-05-12,11:12:27,3,2,66
48428,9.33,0.43,2025-05-13,20:39:58,2,4,90
48429,24.93,1.23,2026-03-25,19:56:58,4,10,157
48430,28.27,1.37,2026-02-10,14:47:51,5,8,126
48431,22.34,1.14,2025-02-03,18:27:07,3,7,134
48432,22.54,1.09,2025-01-22,21:57:05,4,2,3
48433,44.11,2.36,2025-03-22,19:54:43,4,3,236
48434,27.66,1.51,2025-03-22,21:32:04,2,4,36
48435,20.2,0.95,2026-02-18,11:34:22,4,6,44
48436,6.52,0.27,2025-12-11,14:18:00,2,9,185
48437,29.4,1.55,2025-01-26,13:32:50,3,5,31
48438,38.9,2.05,2025-10-02,17:20:54,4,9,184
48439,12.9,0.7,2025-11-29,21:45:46,1,4,172
48440,9.05,0.3,2026-02-19,12:50:34,4,1,240
48441,16.22,0.72,2025-02-22,17:09:30,4,5,46
48442,15.31,0.61,2026-01-23,14:58:36,5,6,51
48443,11.38,0.38,2025-08-17,21:08:01,5,9,191
48444,27.42,1.32,2026-01-24,16:56:55,5,2,34
48445,11.24,0.54,2026-02-05,16:48:28,2,9,45
48446,17.22,0.72,2025-01-23,17:45:48,5,3,130
48447,35.16,2.01,2025-10-04,21:26:35,1,5,192
48448,38.31,1.96,2025-03-12,14:35:11,5,7,73
48449,15.34,0.84,2025-10-10,21:59:21,1,8,92
48450,36.37,2.02,2025-10-02,21:58:43,2,9,163
48451,28.02,1.47,2025-08-29,14:27:44,3,6,37
48452,20.55,1.15,2026-02-18,13:08:46,1,6,12
48453,16.34,0.84,2025-03-03,12:42:43,2,9,140
48454,25.89,1.29,2026-03-03,12:51:11,4,7,173
48455,33.33,1.78,2025-09-07,11:09:09,3,2,127
48456,24.67,1.22,2025-01-19,12:46:18,4,5,186
48457,28.85,1.4,2025-09-13,15:25:24,5,1,39
48458,10.32,0.37,2025-02-16,13:36:44,4,1,203
48459,17.31,0.96,2025-03-01,17:00:12,1,9,125
48460,37.97,2.17,2026-01-28,15:38:17,1,8,195
48461,35.99,1.94,2025-03-28,20:47:50,3,8,246
48462,30.11,1.71,2025-06-17,17:31:57,1,4,94
48463,27.29,1.49,2025-06-24,12:20:51,2,5,179
48464,33.74,1.69,2026-02-24,17:09:02,5,3,243
48465,9.38,0.43,2025-08-27,12:26:09,2,2,153
48466,21.54,1.09,2025-09-11,14:23:47,3,1,224
48467,15.09,0.59,2025-10-04,19:33:55,5,1,35
48468,30.8,1.75,2025-07-03,15:05:23,1,8,232
48469,39.0,2.0,2026-03-26,16:50:27,5,10,242
48470,28.17,1.42,2026-02-11,16:18:32,4,8,104
48471,38.84,1.99,2025-09-02,21:56:59,5,9,116
48472,13.74,0.69,2025-11-26,17:05:46,2,4,239
48473,32.04,1.59,2025-06-01,20:49:34,5,10,6
48474,34.96,1.76,2026-02-20,17:15:33,5,4,235
48475,10.92,0.47,2025-06-28,13:40:41,3,6,207
48476,24.67,1.22,2026-01-16,20:05:47,4,4,103
48477,29.4,1.55,2026-01-29,16:51:31,3,9,81
48478,15.88,0.88,2025-05-20,14:24:09,1,7,193
48479,17.32,0.72,2025-06-10,15:19:37,5,10,24
48480,28.08,1.48,2025-09-21,15:42:07,3,6,166
48481,24.31,1.31,2025-09-08,11:19:49,2,7,160
48482,15.73,0.63,2025-03-22,17:18:33,5,2,13
48483,33.37,1.67,2026-03-06,21:39:43,5,6,18
48484,25.28,1.43,2025-08-30,19:47:05,1,2,236
48485,31.09,1.59,2025-04-01,22:12:31,4,4,110
48486,14.87,0.82,2025-12-31,21:19:18,1,8,174
48487,10.77,0.52,2025-11-04,20:39:15,2,1,237
48488,36.29,1.84,2025-06-06,15:02:42,5,2,12
48489,36.61,1.86,2025-04-09,19:28:33,5,6,16
48490,26.7,1.45,2025-02-11,18:09:17,2,3,105
48491,26.68,1.33,2025-07-01,18:50:19,4,3,140
48492,26.59,1.39,2025-11-21,12:37:10,3,2,212
48493,14.8,0.75,2025-04-04,20:54:56,2,5,29
48494,35.17,1.77,2025-05-23,15:05:25,5,4,138
48495,24.39,1.14,2026-02-23,16:22:00,5,3,41
48496,18.42,0.97,2025-06-27,14:57:08,2,7,166
48497,23.45,1.2,2025-11-15,17:15:47,3,2,234
48498,23.33,1.08,2025-10-10,13:49:44,5,3,81
48499,24.35,1.2,2026-02-14,19:30:27,4,3,131
48500,32.39,1.79,2025-12-12,11:39:16,2,9,222
48501,27.1,1.3,2025-07-26,21:52:34,5,4,57
48502,16.86,0.76,2025-12-26,15:33:00,4,5,76
48503,18.27,1.02,2025-11-28,11:15:15,1,4,192
48504,6.26,0.31,2025-04-17,21:10:14,1,1,186
48505,30.48,1.68,2025-04-12,20:07:39,2,7,69
48506,23.31,1.31,2025-04-10,14:27:01,1,9,1
48507,26.38,1.43,2025-02-09,18:33:03,2,8,215
48508,33.5,1.85,2025-03-03,18:24:31,2,1,58
48509,18.76,0.81,2025-07-09,13:12:01,5,7,168
48510,13.01,0.71,2025-08-08,21:47:08,1,7,78
48511,17.86,0.76,2025-03-15,13:12:43,5,8,96
48512,22.27,1.02,2025-05-13,18:02:51,5,6,171
48513,16.41,0.91,2025-09-09,19:40:28,1,5,90
48514,29.08,1.53,2025-04-10,21:16:08,3,1,157
48515,47.88,2.58,2025-05-12,12:54:32,4,10,133
48516,41.67,2.27,2025-06-19,13:40:06,3,9,93
48517,13.09,0.59,2025-04-11,13:28:47,3,2,172
48518,11.32,0.37,2025-09-18,17:10:24,5,3,186
48519,38.52,1.97,2025-11-16,11:25:14,5,6,109
48520,38.6,2.15,2025-01-24,11:11:43,2,5,131
48521,13.95,0.7,2025-12-02,19:58:01,2,5,81
48522,18.8,1.05,2025-04-02,18:25:19,1,2,242
48523,21.58,1.03,2025-09-18,14:38:47,4,4,227
48524,24.98,1.23,2025-10-28,16:28:12,4,3,103
48525,8.97,0.47,2025-02-22,14:07:38,1,9,184
48526,39.05,2.0,2025-06-04,16:32:16,5,4,58
48527,12.52,0.62,2025-12-27,15:29:59,2,2,176
48528,8.69,0.39,2025-12-02,18:16:24,2,5,25
48529,28.62,1.62,2025-02-17,18:48:21,1,2,8
48530,29.5,1.5,2026-02-12,11:30:44,4,8,175
48531,37.15,1.95,2025-07-23,11:45:13,4,6,181
48532,29.18,1.48,2025-12-31,20:07:54,4,9,136
48533,17.24,0.84,2025-01-08,12:00:05,3,8,113
48534,23.06,1.06,2025-03-24,21:29:11,5,10,118
48535,45.11,2.36,2025-11-11,17:32:28,5,10,245
48536,11.18,0.48,2025-12-21,19:54:26,3,8,227
48537,9.61,0.51,2025-11-11,19:06:40,1,4,154
48538,34.48,1.73,2025-11-14,21:05:22,5,1,69
48539,31.17,1.77,2025-03-12,18:14:16,1,9,234
48540,31.55,1.8,2026-01-15,13:23:02,1,5,169
48541,11.03,0.53,2025-04-17,14:05:31,2,1,75
48542,17.43,0.73,2026-01-17,14:29:02,5,7,182
48543,16.78,0.93,2025-02-02,12:43:04,1,9,43
48544,17.55,0.8,2025-07-15,11:13:53,4,3,159
48545,16.62,0.92,2026-01-19,11:55:05,1,10,112
48546,14.28,0.78,2025-08-18,12:03:15,1,6,128
48547,26.32,1.37,2025-11-02,11:19:37,3,8,231
48548,43.76,2.46,2025-02-01,15:39:49,2,1,204
48549,22.2,1.25,2025-09-22,13:19:15,1,8,100
48550,18.14,0.89,2025-09-15,16:45:25,3,3,229
48551,7.69,0.39,2026-03-05,15:28:53,1,9,239
48552,16.16,0.66,2025-12-22,16:46:33,5,2,140
48553,34.72,1.87,2025-09-09,21:52:35,3,9,93
48554,26.83,1.28,2025-01-01,20:49:03,5,9,200
48555,16.16,0.66,2025-01-29,16:47:48,5,9,241
48556,15.18,0.78,2025-12-06,15:28:57,2,9,3
48557,18.13,0.83,2025-06-04,12:20:32,4,6,211
48558,9.64,0.39,2025-11-27,19:33:23,3,9,13
48559,20.89,0.99,2025-09-19,12:47:37,4,5,129
48560,39.36,2.26,2025-04-03,13:18:03,1,7,157
48561,10.28,0.43,2026-03-16,14:52:37,3,1,144
48562,46.28,2.43,2025-02-21,11:49:46,5,8,106
48563,29.39,1.49,2025-11-04,17:12:26,4,9,141
48564,24.34,1.14,2025-06-26,17:00:07,5,7,145
48565,41.94,2.29,2025-03-05,20:21:02,3,5,96
48566,12.69,0.69,2025-01-23,14:12:56,1,3,61
48567,45.41,2.61,2026-03-02,18:47:53,1,1,217
48568,19.31,0.96,2025-11-23,11:08:11,3,3,69
48569,13.22,0.72,2025-03-05,20:48:07,1,1,120
48570,11.09,0.59,2026-03-30,17:46:35,1,8,188
48571,9.91,0.41,2025-03-27,18:40:03,3,6,141
48572,23.28,1.13,2025-12-04,11:23:19,4,7,136
48573,40.92,2.17,2025-09-09,12:02:31,4,3,49
48574,15.88,0.88,2025-12-27,20:09:35,1,10,55
48575,21.27,1.02,2025-03-03,21:40:04,4,7,67
48576,10.5,0.5,2025-06-18,21:35:30,2,3,25
48577,17.88,0.88,2025-12-13,20:15:49,3,3,120
48578,20.71,1.16,2025-04-16,11:57:03,1,5,160
48579,40.28,2.08,2025-08-30,19:45:14,5,10,9
48580,18.85,1.05,2025-10-17,19:47:02,1,2,238
48581,16.43,0.73,2026-03-26,19:07:24,4,7,45
48582,32.49,1.79,2025-04-15,14:43:19,2,8,195
48583,41.84,2.34,2025-08-14,20:07:06,2,7,45
48584,21.56,1.21,2026-02-10,18:14:00,1,4,220
48585,15.81,0.81,2025-06-18,21:07:54,2,2,201
48586,28.51,1.56,2025-12-28,17:15:07,2,8,196
48587,14.39,0.79,2026-02-05,20:17:39,1,3,112
48588,41.03,2.18,2025-11-05,12:35:15,4,10,142
48589,28.6,1.45,2026-02-27,18:26:16,4,10,65
48590,14.42,0.67,2026-03-31,12:58:55,3,2,138
48591,35.31,1.96,2025-09-15,13:30:20,2,9,120
48592,23.83,1.23,2025-12-16,20:05:08,3,1,44
48593,30.01,1.71,2026-01-20,21:30:54,1,7,119
48594,12.97,0.47,2025-10-20,16:26:43,5,2,182
48595,17.5,0.85,2025-05-09,11:16:05,3,4,146
48596,28.45,1.5,2025-10-27,16:33:18,3,6,39
48597,23.84,1.34,2025-12-08,12:58:38,1,7,100
48598,11.11,0.36,2025-02-12,14:26:20,5,8,229
48599,11.64,0.39,2025-07-09,13:38:40,5,1,216
48600,25.88,1.23,2025-03-25,16:36:03,5,3,57
48601,33.91,1.76,2025-01-02,11:48:54,4,8,229
48602,8.83,0.28,2025-07-30,20:11:30,4,4,140
48603,21.45,1.2,2025-09-24,18:33:43,1,2,37
48604,9.69,0.39,2025-07-25,13:03:48,3,6,79
48605,11.45,0.5,2025-07-03,14:32:18,3,4,240
48606,9.37,0.32,2025-07-13,14:52:28,4,5,79
48607,31.2,1.6,2025-02-17,22:16:32,4,1,80
48608,22.92,1.17,2026-04-03,21:06:09,3,9,58
48609,28.51,1.56,2025-09-29,14:25:15,2,8,90
48610,14.22,0.72,2025-08-31,11:21:27,2,7,187
48611,19.85,1.05,2025-09-22,16:58:57,2,8,1
48612,24.2,1.25,2025-10-07,14:41:11,3,8,111
48613,9.97,0.47,2026-03-18,20:04:33,2,9,86
48614,30.23,1.48,2025-03-19,18:17:38,5,1,61
48615,24.35,1.2,2025-08-24,15:13:59,4,10,71
48616,39.24,2.19,2026-02-24,13:07:40,2,10,150
48617,29.22,1.42,2025-04-16,19:58:09,5,3,147
48618,9.02,0.47,2025-05-18,21:42:06,1,8,160
48619,45.38,2.38,2025-08-17,15:13:45,5,10,218
48620,10.05,0.3,2025-08-26,19:12:46,5,9,94
48621,8.33,0.43,2025-06-30,16:03:21,1,10,208
48622,23.15,1.3,2025-02-28,15:29:44,1,2,133
48623,35.77,1.87,2025-10-05,16:17:17,4,3,31
48624,42.63,2.33,2025-10-04,16:45:04,3,9,62
48625,35.19,1.89,2025-05-28,14:50:05,3,5,116
48626,26.38,1.38,2025-07-17,17:57:54,3,5,51
48627,25.68,1.33,2026-02-19,15:03:52,3,5,104
48628,28.16,1.36,2025-07-23,17:38:20,5,10,153
48629,23.3,1.25,2025-02-15,14:11:12,2,5,223
48630,31.95,1.7,2025-02-27,11:26:58,3,2,116
48631,38.85,2.05,2026-03-27,19:31:54,4,7,34
48632,42.88,2.23,2026-01-12,20:19:41,5,8,64
48633,31.77,1.57,2025-05-14,20:37:51,5,2,128
48634,38.08,2.18,2026-03-06,19:48:48,1,10,36
48635,25.65,1.45,2025-01-16,17:46:28,1,1,78
48636,34.79,1.99,2025-09-11,21:30:16,1,1,110
48637,46.73,2.63,2026-02-01,13:57:58,2,9,188
48638,22.2,1.25,2025-09-21,11:33:14,1,6,163
48639,41.23,2.13,2026-03-17,19:18:22,5,8,214
48640,11.65,0.45,2026-04-05,20:48:54,4,5,50
48641,14.92,0.82,2026-01-01,18:10:57,1,5,147
48642,18.51,0.91,2025-02-10,13:26:29,3,3,118
48643,29.28,1.43,2025-10-25,17:28:22,5,3,19
48644,27.92,1.52,2025-04-29,20:52:47,2,5,30
48645,21.29,1.19,2025-02-12,20:11:55,1,4,234
48646,39.01,2.06,2025-12-23,13:41:19,4,7,191
48647,31.3,1.55,2025-03-06,20:14:16,5,2,134
48648,8.79,0.34,2025-03-29,18:30:18,3,6,204
48649,31.56,1.56,2025-07-05,18:00:00,5,8,232
48650,30.87,1.52,2025-05-27,16:51:59,5,5,194
48651,15.92,0.82,2025-01-31,20:33:11,2,7,246
48652,21.61,1.21,2026-01-13,14:46:04,1,3,208
48653,28.49,1.44,2025-11-14,13:05:58,4,2,190
48654,7.11,0.36,2026-03-29,20:43:48,1,5,84
48655,20.81,1.11,2026-01-12,16:17:01,2,9,238
48656,36.26,1.96,2025-09-29,20:03:43,3,3,216
48657,29.62,1.62,2025-08-01,20:09:44,2,5,197
48658,24.36,1.26,2026-02-04,13:45:28,3,3,168
48659,39.75,2.1,2025-12-20,14:22:44,4,3,109
48660,44.67,2.57,2025-12-23,12:17:20,1,7,3
48661,21.85,1.05,2025-10-21,16:54:27,4,2,174
48662,16.79,0.69,2025-08-13,18:42:57,5,6,64
48663,28.28,1.43,2025-10-10,21:17:02,4,1,142
48664,31.48,1.68,2025-07-23,17:31:20,3,4,36
48665,18.28,0.78,2025-03-16,16:27:52,5,6,76
48666,31.93,1.58,2025-04-03,19:08:33,5,8,140
48667,7.58,0.33,2026-01-12,11:39:28,2,10,91
48668,26.84,1.34,2025-03-05,13:27:15,4,4,61
48669,36.08,1.83,2025-03-17,17:47:00,5,7,193
48670,23.47,1.32,2026-03-18,12:59:46,1,2,183
48671,39.45,2.2,2025-05-30,20:39:03,2,1,225
48672,14.58,0.68,2025-03-03,18:58:53,3,4,45
48673,12.58,0.68,2026-02-27,17:45:15,1,6,20
48674,35.02,1.77,2025-06-16,15:28:27,5,6,19
48675,11.03,0.53,2025-04-25,11:20:49,2,4,141
48676,31.85,1.7,2025-07-14,11:25:53,3,8,13
48677,38.37,2.02,2025-02-07,12:16:59,4,9,176
48678,36.16,2.01,2025-03-03,21:26:30,2,8,6
48679,18.8,1.05,2025-05-18,11:21:33,1,7,26
48680,19.73,0.93,2026-02-09,19:57:20,4,3,224
48681,24.07,1.12,2026-02-24,16:28:11,5,1,74
48682,18.28,0.78,2025-10-05,16:32:07,5,7,171
48683,20.26,0.96,2025-03-03,17:14:58,4,10,112
48684,9.16,0.36,2025-11-26,19:01:19,3,6,247
48685,10.32,0.37,2026-01-17,13:17:05,4,9,34
48686,14.28,0.78,2025-05-22,19:11:54,1,2,32
48687,8.11,0.36,2025-11-21,21:01:52,2,1,58
48688,13.58,0.68,2025-01-20,12:51:22,2,6,147
48689,11.33,0.43,2025-07-16,20:04:33,4,1,124
48690,29.71,1.51,2025-12-03,17:09:28,4,3,34
48691,20.9,1.05,2025-07-07,15:40:13,3,8,182
48692,14.59,0.74,2025-02-04,16:32:00,2,5,186
48693,6.9,0.35,2026-03-25,20:54:13,1,1,233
48694,35.1,1.95,2025-09-29,13:34:24,2,4,17
48695,28.31,1.61,2025-01-09,14:17:06,1,8,210
48696,13.95,0.7,2025-11-21,13:40:05,2,9,231
48697,21.66,1.16,2025-07-23,13:35:51,2,1,216
48698,39.39,2.14,2025-08-22,13:19:24,3,7,76
48699,25.64,1.39,2025-07-04,21:07:15,2,5,66
48700,13.52,0.62,2025-07-18,17:32:51,3,10,152
48701,30.8,1.75,2025-10-27,16:41:38,1,5,67
48702,28.48,1.38,2025-02-04,18:56:01,5,5,153
48703,29.62,1.62,2026-01-23,11:54:03,2,2,138
48704,10.64,0.39,2025-10-29,21:42:10,4,9,23
48705,35.44,1.79,2025-04-18,14:22:50,5,10,152
48706,38.58,2.03,2025-07-12,19:28:15,4,6,32
48707,16.22,0.72,2025-07-22,21:20:49,4,4,58
48708,48.22,2.72,2025-11-12,16:05:13,2,7,228
48709,11.17,0.42,2025-06-17,12:57:48,4,9,135
48710,32.71,1.81,2025-04-12,17:18:56,2,9,21
48711,10.23,0.48,2025-05-14,17:08:56,2,6,145
48712,19.22,1.07,2025-11-22,20:43:54,1,4,164
48713,17.98,0.88,2025-04-30,16:21:37,3,3,8
48714,25.16,1.36,2025-12-19,19:21:12,2,10,28
48715,34.56,1.86,2025-01-31,17:15:18,3,3,123
48716,15.73,0.63,2025-07-02,16:49:55,5,4,104
48717,10.85,0.4,2025-01-13,20:56:58,4,10,242
48718,23.86,1.11,2025-03-18,19:22:30,5,2,97
48719,36.97,2.12,2025-07-19,21:29:36,1,2,163
48720,10.91,0.41,2025-11-07,15:32:37,4,7,241
48721,13.31,0.61,2025-10-02,19:24:31,3,9,224
48722,17.97,0.82,2025-11-15,11:10:54,4,4,108
48723,7.06,0.36,2025-07-23,14:22:21,1,1,153
48724,16.71,0.81,2025-09-28,11:07:52,3,4,61
48725,33.75,1.75,2026-03-25,12:15:31,4,7,239
48726,48.09,2.59,2025-03-21,13:33:14,4,3,120
48727,38.36,1.96,2025-07-13,21:16:48,5,6,222
48728,41.91,2.41,2025-05-14,17:17:55,1,8,166
48729,18.66,0.86,2025-09-19,13:41:01,4,1,184
